Game_ID,Version,Result,Player_Score,Dealer_Score,Delta_Avg,Time_Taken
203,v_0_3,0,6381,5566,56.47414719715125,0.7416512966156006
204,v_0_3,1,1844,6136,249.61258914423237,0.7673239707946777
205,v_0_3,0,6779,5590,-86.95294194205765,0.8232038021087646
206,v_0_3,1,25,5538,175.1986735124575,1.0223090648651123
207,v_0_3,1,3354,6477,267.33665042635,0.530817985534668
208,v_0_3,1,5453,6274,-253.86644792055978,1.036639928817749
209,v_0_3,0,3988,3085,76.68099990415799,0.8245460987091064
210,v_0_3,0,4045,2073,323.31818310955214,1.0608999729156494
211,v_0_3,1,3536,5801,325.3218545174293,0.479201078414917
212,v_0_3,0,5587,5581,34.40266580067899,1.0972521305084229
213,v_0_3,1,3802,7217,911.4363460893339,0.494826078414917
214,v_0_3,1,2609,6279,299.18690250283765,0.7627899646759033
215,v_0_3,1,1627,4041,263.9516869454916,0.5018138885498047
216,v_0_3,1,4696,6022,277.8082757917913,0.4655148983001709
217,v_0_3,1,3036,5882,81.97514505349473,0.765880823135376
218,v_0_3,1,1688,4762,-20.835595356939667,1.1126809120178223
219,v_0_3,0,2501,2084,479.1268200608872,1.1099600791931152
220,v_0_3,1,4008,5882,-17.083293912737847,0.5050449371337891
221,v_0_3,1,2785,6800,-97.9356831679254,0.7660448551177979
222,v_0_3,1,3705,7091,386.2392503719181,0.7456347942352295
223,v_0_3,1,1618,3264,33.66777949953886,0.480151891708374
224,v_0_3,1,2849,5583,368.2233572418697,0.4957880973815918
225,v_0_3,1,3073,3184,368.1828350439731,0.7994680404663086
226,v_0_3,0,3361,232,240.7385331104507,0.6441149711608887
227,v_0_3,1,2800,5810,687.6575298870341,0.5389409065246582
228,v_0_3,1,4359,5126,12.518288801972805,1.0297620296478271
229,v_0_3,1,3490,5114,199.13991969316976,0.45852184295654297
230,v_0_3,0,4675,3022,268.24014036709053,0.7029838562011719
231,v_0_3,1,2728,6414,404.9024764037329,0.744520902633667
232,v_0_3,1,4206,6039,120.74689960502356,0.9028661251068115
233,v_0_3,1,1840,6715,310.368877540694,0.4844391345977783
234,v_0_3,0,6622,5861,335.4251128092853,0.5366971492767334
235,v_0_3,1,2618,7015,29.37427363436523,0.5784862041473389
236,v_0_3,1,5131,7042,683.4611955974341,0.45197606086730957
237,v_0_3,0,6503,5598,76.49883122858715,0.5506501197814941
238,v_0_3,0,7014,6030,100.43187489336977,0.5395951271057129
239,v_0_3,0,5004,4746,173.57338074937138,0.4526991844177246
240,v_0_3,1,1622,6394,471.7715897792184,1.2798185348510742
241,v_0_3,1,2952,5986,131.97577394854898,0.9259650707244873
242,v_0_3,1,1798,4490,521.3997383867107,0.457643985748291
243,v_0_3,1,3446,6239,240.1420108521676,0.5413010120391846
244,v_0_3,1,215,3241,1135.5655328009505,1.3599271774291992
245,v_0_3,0,6598,5628,290.65209408956673,0.8378219604492188
246,v_0_3,0,6630,6087,-125.99955879930403,0.7595391273498535
247,v_0_3,1,4555,5526,292.0082337252285,0.5324680805206299
248,v_0_3,1,3728,6470,206.44238836173483,0.4764750003814697
249,v_0_3,1,2502,3839,512.880341093808,0.869603157043457
250,v_0_3,0,5551,4983,86.81523705364854,0.5602171421051025
251,v_0_3,1,4052,5846,-16.917179960567577,1.0202429294586182
252,v_0_3,0,3620,2758,166.6826575793156,0.7723021507263184
253,v_0_3,0,6203,5847,-34.25946417206205,0.7460281848907471
254,v_0_3,0,3066,2480,170.94528862298273,1.027054786682129
255,v_0_3,1,1852,5529,189.4547862499288,0.7481720447540283
256,v_0_3,0,5470,5194,242.72947755710933,0.44842100143432617
257,v_0_3,0,6735,5318,-259.46817449875795,0.564647912979126
258,v_0_3,0,5107,3174,168.09653175337186,0.5496001243591309
259,v_0_3,0,3381,3262,103.88982727616997,1.128227949142456
260,v_0_3,1,6106,6239,81.73465452362295,0.827319860458374
261,v_0_3,0,1672,1601,197.7196701976346,0.7635958194732666
262,v_0_3,1,1745,3345,546.8532371016863,0.9349870681762695
263,v_0_3,1,3974,7222,205.21535860912508,0.4483928680419922
264,v_0_3,0,5496,2990,430.47625782838514,0.46054792404174805
265,v_0_3,0,5527,5151,120.31085805237586,0.8669450283050537
266,v_0_3,0,4071,3183,93.57783780016734,0.6426718235015869
267,v_0_3,0,3687,2579,93.00651549242569,0.983806848526001
268,v_0_3,0,2582,1687,673.1581670049189,1.4808619022369385
269,v_0_3,1,1621,6039,595.6027259146696,0.9090192317962646
270,v_0_3,1,4543,6498,750.08104975951,0.8971829414367676
271,v_0_3,1,2552,6827,52.6394932213027,0.4774899482727051
272,v_0_3,1,5666,6040,325.96505273957723,0.7709150314331055
273,v_0_3,0,2207,1601,422.3531426090664,0.7207579612731934
274,v_0_3,0,6389,2801,259.88797387741494,0.8051159381866455
275,v_0_3,0,3767,3187,266.3221965022824,0.49593091011047363
276,v_0_3,1,1620,4261,147.83264789802413,0.7668440341949463
