Game_ID,Version,Result,Player_Score,Dealer_Score,Delta_Avg,Time_Taken
224,v_1_1_sqrt,1,2629,5539,-0.7283362791274205,0.04279327392578125
225,v_1_1_sqrt,1,3593,4880,0.9882520566772383,0.015516996383666992
226,v_1_1_sqrt,0,4526,1600,1.0852793136996817,0.0286099910736084
227,v_1_1_sqrt,1,4195,6068,5.958499229882804,0.024945735931396484
228,v_1_1_sqrt,1,4544,5443,0.9702370327899416,0.03611588478088379
229,v_1_1_sqrt,1,2479,2637,0.8229501991884,0.08617210388183594
230,v_1_1_sqrt,0,6891,6039,1.4020041249599973,0.018136024475097656
231,v_1_1_sqrt,1,2657,3042,4.2947414547494525,0.17218589782714844
232,v_1_1_sqrt,1,1600,3989,5.262942198157511,0.15945100784301758
233,v_1_1_sqrt,0,6777,5969,1.0992163817021579,0.06940817832946777
234,v_1_1_sqrt,1,3390,6022,1.7552969061830888,0.027103900909423828
235,v_1_1_sqrt,0,6432,4982,0.26550386467710607,0.04978203773498535
236,v_1_1_sqrt,0,6827,5201,-0.8757626833690343,0.03839302062988281
237,v_1_1_sqrt,1,2842,4877,2.520392304220906,0.046579837799072266
238,v_1_1_sqrt,1,2769,6230,3.6382790030102137,0.023693084716796875
239,v_1_1_sqrt,0,6515,4371,0.9409777377455678,0.06607890129089355
240,v_1_1_sqrt,1,6441,6806,-1.8833160019951265,0.06270098686218262
241,v_1_1_sqrt,0,6403,5747,1.7280270942467368,0.035138845443725586
242,v_1_1_sqrt,1,2800,6805,-0.05939533385668538,0.033944129943847656
243,v_1_1_sqrt,0,7098,3216,0.3846849631187216,0.08692026138305664
244,v_1_1_sqrt,1,2546,4207,2.8945329979178465,0.06126594543457031
245,v_1_1_sqrt,1,3283,6351,1.7624083250107172,0.08141064643859863
246,v_1_1_sqrt,0,6283,4747,0.11580421359676904,0.041326045989990234
247,v_1_1_sqrt,1,4869,6351,0.6349825941268172,0.030946969985961914
248,v_1_1_sqrt,0,7446,6068,2.0031154486381793,0.01527714729309082
249,v_1_1_sqrt,0,6442,1088,0.35106601163015744,0.09121012687683105
250,v_1_1_sqrt,0,6407,6186,2.5764631522224315,0.025073766708374023
251,v_1_1_sqrt,1,2495,5581,5.304016525475011,0.1908397674560547
252,v_1_1_sqrt,0,6789,3209,0.021100472160161605,0.026854991912841797
253,v_1_1_sqrt,0,4336,3769,0.3719552706857471,0.02103900909423828
254,v_1_1_sqrt,0,6233,252,-0.28132275254406575,0.09671998023986816
255,v_1_1_sqrt,1,5884,6715,-0.6479481169164595,0.02599191665649414
256,v_1_1_sqrt,1,2777,4287,1.4365613088228235,0.16263794898986816
257,v_1_1_sqrt,1,6190,6903,0.2306164861894846,0.26346802711486816
258,v_1_1_sqrt,0,4673,1605,3.3297345741826327,0.01791095733642578
259,v_1_1_sqrt,1,3498,6714,0.124877627256515,0.05124497413635254
260,v_1_1_sqrt,1,6465,6882,3.5770892870874924,0.02110910415649414
261,v_1_1_sqrt,1,3633,6351,3.7566933036409185,0.04858207702636719
262,v_1_1_sqrt,0,7195,5968,0.5267515851266344,0.04844307899475098
263,v_1_1_sqrt,1,5757,5967,0.9857951608948738,0.08244705200195312
264,v_1_1_sqrt,0,6556,5847,-0.9256565221278455,0.03203105926513672
265,v_1_1_sqrt,0,6629,6300,1.218669569638468,0.01563119888305664
266,v_1_1_sqrt,0,6124,1606,0.8985555559601813,0.016937971115112305
267,v_1_1_sqrt,0,7182,6714,5.342355881687562,0.0159909725189209
268,v_1_1_sqrt,1,1605,6393,7.469730058523409,0.024812936782836914
269,v_1_1_sqrt,1,6437,6721,0.2446034954446842,0.012662172317504883
270,v_1_1_sqrt,1,5253,5545,2.887848073502819,0.029623985290527344
271,v_1_1_sqrt,0,6193,5470,-0.8438185348308266,0.052976131439208984
272,v_1_1_sqrt,1,3838,5818,3.338385599159398,0.062113046646118164
273,v_1_1_sqrt,1,5612,6477,-1.722409034574275,0.01919698715209961
274,v_1_1_sqrt,1,3302,5222,1.8020547132619447,0.022483110427856445
275,v_1_1_sqrt,1,4810,5883,4.22315985525095,0.01491403579711914
276,v_1_1_sqrt,1,4497,6478,8.287139101825236,0.012799978256225586
277,v_1_1_sqrt,1,2469,3020,1.0484896813316098,0.06923604011535645
278,v_1_1_sqrt,1,4640,5854,2.729899142487646,0.015681982040405273
279,v_1_1_sqrt,1,3530,6067,4.085552607188897,0.016118764877319336
280,v_1_1_sqrt,0,7364,5201,2.0488870800727943,0.018227815628051758
281,v_1_1_sqrt,1,1861,7097,1.345784545176754,0.05184197425842285
282,v_1_1_sqrt,1,4279,5818,2.9907235291567975,0.017596960067749023
283,v_1_1_sqrt,0,1903,1609,3.4008983528441012,0.02300286293029785
284,v_1_1_sqrt,1,2724,5089,2.426785656860589,0.06463098526000977
285,v_1_1_sqrt,1,4638,6420,2.0297267968680353,0.02436995506286621
286,v_1_1_sqrt,0,4444,2590,1.6966541147142884,0.18120503425598145
287,v_1_1_sqrt,0,3676,1603,0.8659121576251229,0.15342020988464355
288,v_1_1_sqrt,1,3442,6024,1.1260785952087433,0.046450138092041016
289,v_1_1_sqrt,0,5131,313,3.5507883740311508,0.0542750358581543
290,v_1_1_sqrt,0,3372,2376,1.9567839877567161,0.05187416076660156
291,v_1_1_sqrt,0,6895,5756,6.4117916893471625,0.07760000228881836
292,v_1_1_sqrt,0,2468,157,3.771517037100608,0.18294692039489746
293,v_1_1_sqrt,0,5378,3821,0.7630584711300996,0.016254901885986328
294,v_1_1_sqrt,1,528,3218,1.432419968363965,0.11454486846923828
295,v_1_1_sqrt,1,3810,6273,0.03989758200337754,0.021146059036254883
296,v_1_1_sqrt,0,4032,3297,1.5797501534329248,0.006659269332885742
297,v_1_1_sqrt,1,3496,6903,-0.13708201717547353,0.044003963470458984
298,v_1_1_sqrt,1,4488,5316,1.065637413041516,0.09104108810424805
299,v_1_1_sqrt,1,6424,6679,6.958425756903194,0.035735130310058594
300,v_1_1_sqrt,1,515,2955,6.203040198066244,0.08945083618164062
301,v_1_1_sqrt,1,3511,3830,2.923041180619356,0.05044102668762207
302,v_1_1_sqrt,1,4061,7035,1.586372540537999,0.04175686836242676
303,v_1_1_sqrt,0,6478,5801,2.001608727848363,0.051637887954711914
304,v_1_1_sqrt,0,6247,2413,-1.1759034536025696,0.07471990585327148
305,v_1_1_sqrt,1,4043,4893,2.1044695144708205,0.20914006233215332
306,v_1_1_sqrt,1,3957,6693,2.266622754059128,0.017295122146606445
307,v_1_1_sqrt,0,6277,4505,-0.3342942062345342,0.07703018188476562
308,v_1_1_sqrt,0,3659,1605,0.0006977710355712929,0.09270000457763672
309,v_1_1_sqrt,0,6788,3040,-0.22905608948059708,0.1036372184753418
310,v_1_1_sqrt,1,5093,7014,-2.0451790370570824,0.020045757293701172
311,v_1_1_sqrt,1,2774,5985,2.561613484698318,0.02697587013244629
312,v_1_1_sqrt,1,3493,6024,-0.17424388429317125,0.02341008186340332
313,v_1_1_sqrt,1,3766,6023,3.833087683833192,0.05590987205505371
314,v_1_1_sqrt,1,4664,6130,0.5718196472879379,0.08997988700866699
315,v_1_1_sqrt,1,3900,6021,3.6879933793839963,0.023100852966308594
316,v_1_1_sqrt,0,3766,3205,1.3551297284303212,0.08969712257385254
317,v_1_1_sqrt,0,2968,2744,3.0657460494174256,0.028795242309570312
318,v_1_1_sqrt,0,7084,4885,-0.9345935056617264,0.03273797035217285
319,v_1_1_sqrt,1,3407,7148,-0.7745133399076671,0.03827619552612305
320,v_1_1_sqrt,0,6492,4921,-0.1907914712989362,0.11256194114685059
321,v_1_1_sqrt,1,5197,6715,-0.888575562815279,0.014593124389648438
322,v_1_1_sqrt,0,5183,4931,4.658913913053324,0.013869047164916992
323,v_1_1_sqrt,1,5808,6194,0.6086977779032315,0.031149864196777344
324,v_1_1_sqrt,1,5562,5889,4.2372247194165436,0.02036309242248535
325,v_1_1_sqrt,0,6233,5391,-0.29786026203807564,0.14415192604064941
326,v_1_1_sqrt,0,6512,6068,-1.2502884186150582,0.013988733291625977
327,v_1_1_sqrt,1,1838,3565,4.414026292754246,0.19394993782043457
328,v_1_1_sqrt,1,4659,6186,1.375349748726812,0.016526222229003906
329,v_1_1_sqrt,0,6548,5526,3.348376767101329,0.04624009132385254
330,v_1_1_sqrt,1,4232,5581,2.143949770771885,0.034278154373168945
331,v_1_1_sqrt,1,3617,4885,0.3872324740047644,0.16159725189208984
332,v_1_1_sqrt,1,2900,4438,1.4856844010221897,0.1293330192565918
333,v_1_1_sqrt,1,3669,5406,3.642551865088469,0.039190053939819336
334,v_1_1_sqrt,1,2732,4831,3.4674601727349343,0.07296204566955566
335,v_1_1_sqrt,1,2757,6230,3.835448206399265,0.1104288101196289
336,v_1_1_sqrt,0,6848,2989,-0.3339818208389307,0.03173565864562988
337,v_1_1_sqrt,0,7046,6266,0.26812206422608814,0.03187298774719238
338,v_1_1_sqrt,1,3437,5333,1.7590229747736814,0.017874956130981445
339,v_1_1_sqrt,1,4939,6274,0.3699788870780776,0.02649092674255371
340,v_1_1_sqrt,1,4841,6359,0.27976784504952235,0.03560900688171387
341,v_1_1_sqrt,1,2487,6805,-1.8591207121303495,0.11552000045776367
342,v_1_1_sqrt,1,4574,5848,-0.06286376145798792,0.04964613914489746
343,v_1_1_sqrt,1,4196,5696,0.3313278737947421,0.049514055252075195
344,v_1_1_sqrt,1,2567,4124,0.034877757790931566,0.04039931297302246
345,v_1_1_sqrt,0,7432,6742,1.0875933859648756,0.013329744338989258
346,v_1_1_sqrt,1,1708,6358,3.9746302745603836,0.0278317928314209
347,v_1_1_sqrt,1,2295,2777,6.64606939332117,0.0655219554901123
348,v_1_1_sqrt,0,1946,1608,3.345639286616097,0.0410768985748291
349,v_1_1_sqrt,0,3162,1608,3.524620989439508,0.06831574440002441
350,v_1_1_sqrt,0,5103,4306,0.7942813810450736,0.03623604774475098
351,v_1_1_sqrt,1,6384,7057,-0.08382477251247768,0.03488898277282715
352,v_1_1_sqrt,0,3372,2711,2.7284816001236956,0.0456540584564209
353,v_1_1_sqrt,0,4862,2402,0.16314542108009455,0.05883479118347168
354,v_1_1_sqrt,1,2581,3239,-0.07318512029297931,0.07798409461975098
